artist,track,date.entered,week,rank
Funkmaster Flex,Do You,2000-11-11,wk24,NA
Funkmaster Flex,Do You,2000-11-11,wk25,NA
Funkmaster Flex,Do You,2000-11-11,wk26,NA
Funkmaster Flex,Do You,2000-11-11,wk27,NA
Funkmaster Flex,Do You,2000-11-11,wk28,NA
Funkmaster Flex,Do You,2000-11-11,wk29,NA
Funkmaster Flex,Do You,2000-11-11,wk30,NA
Funkmaster Flex,Do You,2000-11-11,wk31,NA
Funkmaster Flex,Do You,2000-11-11,wk32,NA
Funkmaster Flex,Do You,2000-11-11,wk33,NA
Funkmaster Flex,Do You,2000-11-11,wk34,NA
Funkmaster Flex,Do You,2000-11-11,wk35,NA
Funkmaster Flex,Do You,2000-11-11,wk36,NA
Funkmaster Flex,Do You,2000-11-11,wk37,NA
Funkmaster Flex,Do You,2000-11-11,wk38,NA
Funkmaster Flex,Do You,2000-11-11,wk39,NA
Funkmaster Flex,Do You,2000-11-11,wk40,NA
Funkmaster Flex,Do You,2000-11-11,wk41,NA
Funkmaster Flex,Do You,2000-11-11,wk42,NA
Funkmaster Flex,Do You,2000-11-11,wk43,NA
Funkmaster Flex,Do You,2000-11-11,wk44,NA
Funkmaster Flex,Do You,2000-11-11,wk45,NA
Funkmaster Flex,Do You,2000-11-11,wk46,NA
Funkmaster Flex,Do You,2000-11-11,wk47,NA
Funkmaster Flex,Do You,2000-11-11,wk48,NA
Funkmaster Flex,Do You,2000-11-11,wk49,NA
Funkmaster Flex,Do You,2000-11-11,wk50,NA
Funkmaster Flex,Do You,2000-11-11,wk51,NA
Funkmaster Flex,Do You,2000-11-11,wk52,NA
Funkmaster Flex,Do You,2000-11-11,wk53,NA
Funkmaster Flex,Do You,2000-11-11,wk54,NA
Funkmaster Flex,Do You,2000-11-11,wk55,NA
Funkmaster Flex,Do You,2000-11-11,wk56,NA
Funkmaster Flex,Do You,2000-11-11,wk57,NA
Funkmaster Flex,Do You,2000-11-11,wk58,NA
Funkmaster Flex,Do You,2000-11-11,wk59,NA
Funkmaster Flex,Do You,2000-11-11,wk60,NA
Funkmaster Flex,Do You,2000-11-11,wk61,NA
Funkmaster Flex,Do You,2000-11-11,wk62,NA
Funkmaster Flex,Do You,2000-11-11,wk63,NA
Funkmaster Flex,Do You,2000-11-11,wk64,NA
Funkmaster Flex,Do You,2000-11-11,wk65,NA
Funkmaster Flex,Do You,2000-11-11,wk66,NA
Funkmaster Flex,Do You,2000-11-11,wk67,NA
Funkmaster Flex,Do You,2000-11-11,wk68,NA
Funkmaster Flex,Do You,2000-11-11,wk69,NA
Funkmaster Flex,Do You,2000-11-11,wk70,NA
Funkmaster Flex,Do You,2000-11-11,wk71,NA
Funkmaster Flex,Do You,2000-11-11,wk72,NA
Funkmaster Flex,Do You,2000-11-11,wk73,NA
Funkmaster Flex,Do You,2000-11-11,wk74,NA
Funkmaster Flex,Do You,2000-11-11,wk75,NA
Funkmaster Flex,Do You,2000-11-11,wk76,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk1,98
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk2,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk3,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk4,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk5,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk6,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk7,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk8,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk9,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk10,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk11,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk12,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk13,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk14,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk15,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk16,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk17,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk18,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk19,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk20,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk21,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk22,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk23,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk24,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk25,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk26,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk27,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk28,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk29,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk30,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk31,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk32,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk33,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk34,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk35,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk36,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk37,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk38,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk39,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk40,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk41,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk42,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk43,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk44,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk45,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk46,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk47,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk48,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk49,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk50,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk51,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk52,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk53,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk54,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk55,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk56,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk57,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk58,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk59,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk60,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk61,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk62,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk63,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk64,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk65,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk66,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk67,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk68,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk69,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk70,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk71,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk72,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk73,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk74,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk75,NA
Ghostface Killah,Cherchez LaGhost,2000-08-05,wk76,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk1,82
"Gill, Vince",Feels Like Love,2000-09-02,wk2,76
"Gill, Vince",Feels Like Love,2000-09-02,wk3,74
"Gill, Vince",Feels Like Love,2000-09-02,wk4,73
"Gill, Vince",Feels Like Love,2000-09-02,wk5,73
"Gill, Vince",Feels Like Love,2000-09-02,wk6,65
"Gill, Vince",Feels Like Love,2000-09-02,wk7,59
"Gill, Vince",Feels Like Love,2000-09-02,wk8,58
"Gill, Vince",Feels Like Love,2000-09-02,wk9,54
"Gill, Vince",Feels Like Love,2000-09-02,wk10,54
"Gill, Vince",Feels Like Love,2000-09-02,wk11,53
"Gill, Vince",Feels Like Love,2000-09-02,wk12,52
"Gill, Vince",Feels Like Love,2000-09-02,wk13,55
"Gill, Vince",Feels Like Love,2000-09-02,wk14,52
"Gill, Vince",Feels Like Love,2000-09-02,wk15,57
"Gill, Vince",Feels Like Love,2000-09-02,wk16,76
"Gill, Vince",Feels Like Love,2000-09-02,wk17,91
"Gill, Vince",Feels Like Love,2000-09-02,wk18,99
"Gill, Vince",Feels Like Love,2000-09-02,wk19,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk20,91
"Gill, Vince",Feels Like Love,2000-09-02,wk21,89
"Gill, Vince",Feels Like Love,2000-09-02,wk22,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk23,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk24,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk25,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk26,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk27,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk28,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk29,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk30,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk31,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk32,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk33,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk34,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk35,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk36,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk37,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk38,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk39,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk40,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk41,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk42,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk43,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk44,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk45,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk46,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk47,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk48,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk49,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk50,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk51,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk52,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk53,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk54,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk55,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk56,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk57,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk58,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk59,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk60,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk61,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk62,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk63,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk64,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk65,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk66,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk67,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk68,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk69,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk70,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk71,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk72,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk73,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk74,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk75,NA
"Gill, Vince",Feels Like Love,2000-09-02,wk76,NA
"Gilman, Billy",One Voice,2000-06-17,wk1,86
"Gilman, Billy",One Voice,2000-06-17,wk2,86
"Gilman, Billy",One Voice,2000-06-17,wk3,82
"Gilman, Billy",One Voice,2000-06-17,wk4,72
"Gilman, Billy",One Voice,2000-06-17,wk5,65
"Gilman, Billy",One Voice,2000-06-17,wk6,56
"Gilman, Billy",One Voice,2000-06-17,wk7,56
"Gilman, Billy",One Voice,2000-06-17,wk8,55
"Gilman, Billy",One Voice,2000-06-17,wk9,44
"Gilman, Billy",One Voice,2000-06-17,wk10,44
"Gilman, Billy",One Voice,2000-06-17,wk11,43
"Gilman, Billy",One Voice,2000-06-17,wk12,38
"Gilman, Billy",One Voice,2000-06-17,wk13,40
"Gilman, Billy",One Voice,2000-06-17,wk14,44
"Gilman, Billy",One Voice,2000-06-17,wk15,61
"Gilman, Billy",One Voice,2000-06-17,wk16,77
"Gilman, Billy",One Voice,2000-06-17,wk17,85
"Gilman, Billy",One Voice,2000-06-17,wk18,95
"Gilman, Billy",One Voice,2000-06-17,wk19,97
"Gilman, Billy",One Voice,2000-06-17,wk20,NA
"Gilman, Billy",One Voice,2000-06-17,wk21,NA
"Gilman, Billy",One Voice,2000-06-17,wk22,NA
"Gilman, Billy",One Voice,2000-06-17,wk23,NA
"Gilman, Billy",One Voice,2000-06-17,wk24,NA
"Gilman, Billy",One Voice,2000-06-17,wk25,NA
"Gilman, Billy",One Voice,2000-06-17,wk26,NA
"Gilman, Billy",One Voice,2000-06-17,wk27,NA
"Gilman, Billy",One Voice,2000-06-17,wk28,NA
"Gilman, Billy",One Voice,2000-06-17,wk29,NA
"Gilman, Billy",One Voice,2000-06-17,wk30,NA
"Gilman, Billy",One Voice,2000-06-17,wk31,NA
"Gilman, Billy",One Voice,2000-06-17,wk32,NA
"Gilman, Billy",One Voice,2000-06-17,wk33,NA
"Gilman, Billy",One Voice,2000-06-17,wk34,NA
"Gilman, Billy",One Voice,2000-06-17,wk35,NA
"Gilman, Billy",One Voice,2000-06-17,wk36,NA
"Gilman, Billy",One Voice,2000-06-17,wk37,NA
"Gilman, Billy",One Voice,2000-06-17,wk38,NA
"Gilman, Billy",One Voice,2000-06-17,wk39,NA
"Gilman, Billy",One Voice,2000-06-17,wk40,NA
"Gilman, Billy",One Voice,2000-06-17,wk41,NA
"Gilman, Billy",One Voice,2000-06-17,wk42,NA
"Gilman, Billy",One Voice,2000-06-17,wk43,NA
"Gilman, Billy",One Voice,2000-06-17,wk44,NA
"Gilman, Billy",One Voice,2000-06-17,wk45,NA
"Gilman, Billy",One Voice,2000-06-17,wk46,NA
"Gilman, Billy",One Voice,2000-06-17,wk47,NA
"Gilman, Billy",One Voice,2000-06-17,wk48,NA
"Gilman, Billy",One Voice,2000-06-17,wk49,NA
"Gilman, Billy",One Voice,2000-06-17,wk50,NA
"Gilman, Billy",One Voice,2000-06-17,wk51,NA
"Gilman, Billy",One Voice,2000-06-17,wk52,NA
"Gilman, Billy",One Voice,2000-06-17,wk53,NA
"Gilman, Billy",One Voice,2000-06-17,wk54,NA
"Gilman, Billy",One Voice,2000-06-17,wk55,NA
"Gilman, Billy",One Voice,2000-06-17,wk56,NA
"Gilman, Billy",One Voice,2000-06-17,wk57,NA
"Gilman, Billy",One Voice,2000-06-17,wk58,NA
"Gilman, Billy",One Voice,2000-06-17,wk59,NA
"Gilman, Billy",One Voice,2000-06-17,wk60,NA
"Gilman, Billy",One Voice,2000-06-17,wk61,NA
"Gilman, Billy",One Voice,2000-06-17,wk62,NA
"Gilman, Billy",One Voice,2000-06-17,wk63,NA
"Gilman, Billy",One Voice,2000-06-17,wk64,NA
"Gilman, Billy",One Voice,2000-06-17,wk65,NA
"Gilman, Billy",One Voice,2000-06-17,wk66,NA
"Gilman, Billy",One Voice,2000-06-17,wk67,NA
"Gilman, Billy",One Voice,2000-06-17,wk68,NA
"Gilman, Billy",One Voice,2000-06-17,wk69,NA
"Gilman, Billy",One Voice,2000-06-17,wk70,NA
"Gilman, Billy",One Voice,2000-06-17,wk71,NA
"Gilman, Billy",One Voice,2000-06-17,wk72,NA
"Gilman, Billy",One Voice,2000-06-17,wk73,NA
"Gilman, Billy",One Voice,2000-06-17,wk74,NA
"Gilman, Billy",One Voice,2000-06-17,wk75,NA
"Gilman, Billy",One Voice,2000-06-17,wk76,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk1,94
Ginuwine,None Of Ur Friends B...,1999-12-11,wk2,84
Ginuwine,None Of Ur Friends B...,1999-12-11,wk3,71
Ginuwine,None Of Ur Friends B...,1999-12-11,wk4,71
Ginuwine,None Of Ur Friends B...,1999-12-11,wk5,60
Ginuwine,None Of Ur Friends B...,1999-12-11,wk6,63
Ginuwine,None Of Ur Friends B...,1999-12-11,wk7,48
Ginuwine,None Of Ur Friends B...,1999-12-11,wk8,48
Ginuwine,None Of Ur Friends B...,1999-12-11,wk9,48
Ginuwine,None Of Ur Friends B...,1999-12-11,wk10,55
Ginuwine,None Of Ur Friends B...,1999-12-11,wk11,64
Ginuwine,None Of Ur Friends B...,1999-12-11,wk12,71
Ginuwine,None Of Ur Friends B...,1999-12-11,wk13,85
Ginuwine,None Of Ur Friends B...,1999-12-11,wk14,85
Ginuwine,None Of Ur Friends B...,1999-12-11,wk15,92
Ginuwine,None Of Ur Friends B...,1999-12-11,wk16,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk17,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk18,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk19,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk20,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk21,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk22,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk23,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk24,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk25,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk26,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk27,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk28,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk29,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk30,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk31,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk32,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk33,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk34,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk35,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk36,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk37,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk38,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk39,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk40,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk41,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk42,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk43,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk44,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk45,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk46,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk47,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk48,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk49,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk50,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk51,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk52,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk53,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk54,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk55,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk56,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk57,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk58,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk59,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk60,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk61,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk62,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk63,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk64,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk65,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk66,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk67,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk68,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk69,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk70,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk71,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk72,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk73,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk74,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk75,NA
Ginuwine,None Of Ur Friends B...,1999-12-11,wk76,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk1,97
Ginuwine,The Best Man I Can B...,2000-01-08,wk2,97
Ginuwine,The Best Man I Can B...,2000-01-08,wk3,83
Ginuwine,The Best Man I Can B...,2000-01-08,wk4,94
Ginuwine,The Best Man I Can B...,2000-01-08,wk5,84
Ginuwine,The Best Man I Can B...,2000-01-08,wk6,88
Ginuwine,The Best Man I Can B...,2000-01-08,wk7,85
Ginuwine,The Best Man I Can B...,2000-01-08,wk8,82
Ginuwine,The Best Man I Can B...,2000-01-08,wk9,77
Ginuwine,The Best Man I Can B...,2000-01-08,wk10,77
Ginuwine,The Best Man I Can B...,2000-01-08,wk11,85
Ginuwine,The Best Man I Can B...,2000-01-08,wk12,89
Ginuwine,The Best Man I Can B...,2000-01-08,wk13,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk14,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk15,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk16,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk17,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk18,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk19,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk20,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk21,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk22,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk23,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk24,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk25,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk26,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk27,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk28,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk29,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk30,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk31,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk32,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk33,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk34,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk35,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk36,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk37,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk38,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk39,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk40,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk41,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk42,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk43,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk44,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk45,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk46,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk47,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk48,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk49,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk50,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk51,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk52,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk53,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk54,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk55,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk56,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk57,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk58,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk59,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk60,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk61,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk62,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk63,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk64,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk65,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk66,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk67,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk68,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk69,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk70,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk71,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk72,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk73,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk74,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk75,NA
Ginuwine,The Best Man I Can B...,2000-01-08,wk76,NA
Goo Goo Dolls,Broadway,2000-04-22,wk1,74
Goo Goo Dolls,Broadway,2000-04-22,wk2,58
Goo Goo Dolls,Broadway,2000-04-22,wk3,53
Goo Goo Dolls,Broadway,2000-04-22,wk4,42
Goo Goo Dolls,Broadway,2000-04-22,wk5,35
Goo Goo Dolls,Broadway,2000-04-22,wk6,31
Goo Goo Dolls,Broadway,2000-04-22,wk7,29
Goo Goo Dolls,Broadway,2000-04-22,wk8,25
Goo Goo Dolls,Broadway,2000-04-22,wk9,29
Goo Goo Dolls,Broadway,2000-04-22,wk10,26
Goo Goo Dolls,Broadway,2000-04-22,wk11,24
Goo Goo Dolls,Broadway,2000-04-22,wk12,33
Goo Goo Dolls,Broadway,2000-04-22,wk13,46
Goo Goo Dolls,Broadway,2000-04-22,wk14,48
Goo Goo Dolls,Broadway,2000-04-22,wk15,57
Goo Goo Dolls,Broadway,2000-04-22,wk16,62
