name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Washington,DC,USA",2018-01-19,10.1,-3.6,2.8,10.1,-7.1,0.8,-7.7,50.7,0.0,0,0.0,,0.0,0.8,30.6,21.0,185.6,1019.0,23.9,16.0,113.5,9.9,5,,2018-01-19T07:23:30,2018-01-19T17:14:39,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-20,16.6,-2.4,5.3,16.6,-5.9,3.6,-3.7,55.6,0.0,0,0.0,,0.0,0.1,30.2,23.3,196.8,1016.7,35.5,16.0,110.0,9.6,5,,2018-01-20T07:22:59,2018-01-20T17:15:46,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-21,15.8,0.9,7.6,15.8,-1.5,6.9,1.6,67.8,0.0,0,0.0,,0.0,0.0,21.6,18.0,179.0,1021.3,65.9,16.0,59.2,4.9,4,,2018-01-21T07:22:26,2018-01-21T17:16:53,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-22,17.4,9.3,12.5,17.4,7.7,12.3,5.4,62.7,0.0,0,0.0,,0.0,0.0,28.8,21.6,179.9,1018.7,92.6,16.0,64.1,5.4,3,,2018-01-22T07:21:51,2018-01-22T17:18:01,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-23,18.9,9.2,13.5,18.9,6.6,13.2,6.9,67.8,2.097,100,12.5,rain,0.0,0.0,67.3,33.1,244.9,1007.0,63.9,15.1,61.7,5.4,4,,2018-01-23T07:21:14,2018-01-23T17:19:09,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-24,8.7,2.8,6.3,6.5,-2.1,2.7,-3.4,50.2,0.0,0,0.0,,0.0,0.0,50.0,32.6,311.9,1018.2,65.9,16.0,72.2,6.1,5,,2018-01-24T07:20:35,2018-01-24T17:20:18,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-25,5.5,0.3,2.3,2.5,-5.0,-1.5,-7.9,47.8,0.0,0,0.0,,0.0,0.0,43.2,32.0,322.8,1031.1,31.4,16.0,119.3,10.2,5,,2018-01-25T07:19:55,2018-01-25T17:21:27,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-26,9.8,-2.6,2.8,8.0,-6.8,0.9,-4.4,61.0,0.0,0,0.0,,0.0,0.0,26.3,14.6,158.9,1037.5,27.0,16.0,115.3,9.9,5,,2018-01-26T07:19:12,2018-01-26T17:22:36,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-27,16.6,3.2,9.9,16.6,-0.6,8.2,0.9,54.6,0.0,0,0.0,,0.0,0.0,46.4,29.0,195.1,1030.5,58.4,16.0,110.7,9.6,5,,2018-01-27T07:18:28,2018-01-27T17:23:46,0.37,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-28,13.3,8.9,10.5,13.3,6.0,9.9,8.9,91.0,4.617,100,70.83,rain,0.0,0.0,40.3,23.8,140.7,1024.1,98.9,12.6,17.5,1.5,1,,2018-01-28T07:17:42,2018-01-28T17:24:55,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-29,8.8,5.5,7.4,6.7,3.2,4.5,1.5,67.4,0.011,100,4.17,rain,0.0,0.0,35.3,27.7,33.5,1019.7,93.8,15.7,34.8,3.0,2,,2018-01-29T07:16:54,2018-01-29T17:26:05,0.44,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"C8838,KDCA,72405013743,72403793728,D6279,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-01-30,4.8,-4.4,0.8,3.5,-11.8,-4.6,-8.2,52.6,0.022,100,4.17,"rain,snow",0.0,0.2,64.4,41.7,317.8,1020.4,59.1,15.8,110.3,9.5,5,,2018-01-30T07:16:04,2018-01-30T17:27:15,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain or snow.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-01-31,3.8,-6.2,-1.5,-0.9,-12.2,-6.4,-12.2,44.3,0.0,0,0.0,,0.0,0.0,40.7,29.1,207.2,1024.6,71.2,16.0,110.5,9.6,5,,2018-01-31T07:15:13,2018-01-31T17:28:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,72403093738,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-01,12.1,4.3,7.6,12.1,-0.1,5.3,-2.8,48.3,0.289,100,4.17,rain,0.0,0.0,40.0,24.1,202.3,1014.6,94.0,16.0,38.3,3.4,2,,2018-02-01T07:14:20,2018-02-01T17:29:35,0.54,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-02,6.1,-6.7,-0.7,4.9,-13.0,-6.7,-10.0,51.7,1.449,100,20.83,rain,0.0,0.0,55.3,38.6,309.7,1022.5,55.6,16.0,117.3,10.0,6,,2018-02-02T07:13:25,2018-02-02T17:30:44,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-03,1.6,-8.2,-2.9,-2.9,-12.6,-7.6,-14.0,43.4,0.0,0,0.0,,0.0,0.0,35.3,26.8,206.1,1031.4,37.2,16.0,134.5,11.5,5,,2018-02-03T07:12:29,2018-02-03T17:31:54,0.6,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-04,2.7,0.5,1.3,2.7,-4.7,-2.1,-3.9,72.0,29.809,100,41.67,"rain,snow",0.0,0.0,51.1,26.5,182.0,1017.8,97.5,13.1,14.1,1.2,1,,2018-02-04T07:11:31,2018-02-04T17:33:04,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-05,3.2,-1.9,0.9,1.0,-6.8,-2.6,-6.2,62.5,0.0,0,0.0,,0.0,0.1,55.6,36.5,320.0,1019.9,44.3,15.5,139.2,11.9,6,,2018-02-05T07:10:32,2018-02-05T17:34:14,0.67,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C8838,KIAD,KDCA,72405013743,72403793728,72403093738,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-06,5.5,-2.0,1.2,3.8,-5.4,-1.1,-4.8,64.9,0.0,0,0.0,,0.0,0.0,23.8,17.6,344.8,1028.4,91.9,16.0,54.7,4.5,2,,2018-02-06T07:09:31,2018-02-06T17:35:23,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-07,6.0,0.4,2.1,4.1,-3.2,-0.6,-1.1,79.9,12.364,100,37.5,"rain,snow",0.5,0.7,50.0,26.1,356.3,1023.1,97.3,11.7,13.6,1.0,1,,2018-02-07T07:08:28,2018-02-07T17:36:33,0.75,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-08,2.7,-3.4,0.0,1.5,-10.5,-4.3,-8.5,54.0,0.0,0,0.0,,0.0,0.6,53.1,35.8,332.1,1029.9,37.1,16.0,140.3,12.0,6,,2018-02-08T07:07:24,2018-02-08T17:37:42,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-09,7.8,-2.5,2.5,5.0,-5.3,0.3,-3.0,67.8,0.0,0,0.0,,0.0,0.3,32.8,17.2,165.1,1031.9,82.9,16.0,93.0,8.1,4,,2018-02-09T07:06:19,2018-02-09T17:38:51,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-10,10.0,3.7,6.8,9.4,1.0,5.3,5.4,91.1,26.455,100,54.17,rain,0.0,0.1,36.7,14.0,196.3,1022.5,94.8,11.4,23.5,1.7,1,,2018-02-10T07:05:12,2018-02-10T17:40:00,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-11,19.4,8.5,13.5,19.4,7.5,13.4,12.9,96.7,30.202,100,75.0,rain,0.0,0.2,72.4,22.2,192.8,1014.1,94.5,8.6,28.3,2.2,1,,2018-02-11T07:04:04,2018-02-11T17:41:09,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C8838,KDCA,72405013743,72403793728,F0198,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-12,17.7,3.6,9.1,17.7,0.5,6.6,2.2,63.7,2.393,100,16.67,rain,0.0,0.0,47.3,32.7,341.1,1027.9,81.4,15.4,62.4,5.3,3,,2018-02-12T07:02:55,2018-02-12T17:42:17,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-13,5.5,0.4,2.7,5.0,-4.5,-0.6,-5.9,53.6,0.011,100,4.17,rain,0.0,0.0,24.5,19.4,62.1,1040.5,71.4,16.0,111.3,9.6,5,,2018-02-13T07:01:44,2018-02-13T17:43:26,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-14,11.8,1.4,6.1,11.8,-2.2,4.1,2.2,76.5,0.0,0,0.0,,0.0,0.0,28.8,19.8,186.2,1027.2,83.9,16.0,86.6,7.5,3,,2018-02-14T07:00:32,2018-02-14T17:44:34,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-15,22.7,9.4,14.8,22.7,7.1,14.4,11.1,80.0,1.151,100,12.5,rain,0.0,0.0,57.6,29.7,193.0,1012.1,78.7,16.0,85.1,7.4,4,,2018-02-15T06:59:19,2018-02-15T17:45:41,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-16,19.4,4.9,14.2,19.4,0.0,13.5,9.8,75.7,1.625,100,25.0,rain,0.0,0.0,52.6,34.3,287.2,1010.0,85.8,16.0,36.1,3.2,2,,2018-02-16T06:58:05,2018-02-16T17:46:49,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-17,6.0,0.8,2.8,3.3,-3.2,-0.5,-2.4,71.1,10.631,100,33.33,"rain,snow",0.0,0.0,31.3,25.1,54.9,1024.8,77.9,13.8,85.0,7.3,6,,2018-02-17T06:56:49,2018-02-17T17:47:56,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-18,10.4,1.0,5.1,10.4,-2.1,3.1,0.4,73.9,0.009,100,4.17,rain,0.0,0.0,33.5,15.1,240.0,1026.7,73.4,15.6,141.5,12.1,6,,2018-02-18T06:55:33,2018-02-18T17:49:03,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-19,10.0,4.1,6.5,8.3,0.3,4.0,4.7,88.9,0.549,100,8.33,rain,0.0,0.3,34.2,17.9,182.3,1030.6,97.1,14.0,34.4,2.7,1,,2018-02-19T06:54:15,2018-02-19T17:50:09,0.14,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-20,25.0,10.0,16.7,25.0,7.6,16.6,12.2,77.8,0.0,0,0.0,,0.0,0.0,53.6,35.2,192.9,1027.2,83.8,15.3,176.5,15.1,6,,2018-02-20T06:52:57,2018-02-20T17:51:15,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,72403093738,72406093721,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-21,26.6,14.2,20.3,26.6,14.2,20.3,15.5,75.8,0.012,100,8.33,rain,0.0,0.0,52.6,33.7,197.2,1026.7,61.1,15.8,160.9,13.9,6,,2018-02-21T06:51:37,2018-02-21T17:52:21,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72405013743,72403793728,72403093738,72406093721,72033493764,74594013705"
"Washington,DC,USA",2018-02-22,19.6,6.5,12.5,19.6,2.9,11.5,7.7,74.0,1.566,100,8.33,rain,0.0,0.0,37.4,32.1,48.6,1032.0,98.1,14.8,27.7,2.2,1,,2018-02-22T06:50:16,2018-02-22T17:53:27,0.24,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"C8838,72405013743,KDCA,72403793728,72403093738,72406093721,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-23,8.3,4.9,6.7,7.8,2.1,4.8,5.4,91.4,0.009,100,4.17,rain,0.0,0.0,34.9,20.0,111.3,1032.1,100.0,10.9,34.3,2.9,2,,2018-02-23T06:48:55,2018-02-23T17:54:32,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-24,11.6,8.8,10.2,11.6,7.4,9.8,9.6,95.9,2.165,100,29.17,rain,0.0,0.0,36.0,21.4,46.0,1021.4,100.0,6.7,28.7,2.4,1,,2018-02-24T06:47:32,2018-02-24T17:55:37,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-25,11.7,8.7,10.1,11.7,7.1,9.5,9.5,96.3,6.165,100,33.33,rain,0.0,0.0,37.1,11.0,113.0,1016.1,99.2,11.2,22.4,1.8,1,,2018-02-25T06:46:09,2018-02-25T17:56:42,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-26,11.6,5.1,9.7,11.6,3.7,9.4,3.7,69.1,0.0,0,0.0,,0.0,0.0,32.4,21.5,316.3,1022.5,75.9,13.3,49.5,4.2,2,,2018-02-26T06:44:45,2018-02-26T17:57:46,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-02-27,14.3,1.9,8.5,14.3,0.0,7.7,-2.1,50.9,0.0,0,0.0,,0.0,0.0,23.0,18.0,171.5,1028.5,17.5,16.0,184.9,15.8,7,,2018-02-27T06:43:20,2018-02-27T17:58:50,0.42,Clear,Clear conditions throughout the day.,clear-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-02-28,16.7,6.5,10.9,16.7,3.0,9.5,2.3,56.4,0.0,0,0.0,,0.0,0.0,37.1,25.8,188.5,1018.3,82.6,16.0,145.7,12.5,6,,2018-02-28T06:41:54,2018-02-28T17:59:53,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,72403093738,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-01,12.8,9.8,11.0,12.8,9.1,10.9,8.1,82.9,2.282,100,20.83,rain,0.0,0.0,26.6,14.5,153.3,1007.3,96.6,14.0,31.1,2.8,1,,2018-03-01T06:40:28,2018-03-01T18:00:57,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C8838,KDCA,72405013743,72403793728,72403093738,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-02,11.1,4.3,7.1,11.1,-2.1,2.0,-3.4,48.1,11.898,100,54.17,rain,0.0,0.2,96.2,69.0,315.7,1006.0,94.2,15.5,116.8,10.1,6,,2018-03-02T06:39:00,2018-03-02T18:02:00,0.52,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-03,11.1,2.7,6.1,11.1,-3.4,1.8,-4.3,47.8,8.435,100,4.17,rain,0.0,0.0,71.5,43.7,332.1,1019.6,51.3,16.0,173.8,15.0,7,,2018-03-03T06:37:33,2018-03-03T18:03:03,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-04,11.6,1.6,6.3,11.6,-2.9,2.8,-6.8,41.4,0.0,0,0.0,,0.0,0.0,47.1,36.3,332.8,1023.2,35.9,16.0,196.3,16.8,7,,2018-03-04T06:36:04,2018-03-04T18:04:05,0.59,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-05,9.2,-0.7,4.2,6.1,-5.7,0.1,-9.5,36.7,0.0,0,0.0,,0.0,0.0,42.2,28.8,348.1,1020.8,11.2,16.0,197.6,17.1,7,,2018-03-05T06:34:35,2018-03-05T18:05:07,0.62,Clear,Clear conditions throughout the day.,clear-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-06,7.7,0.2,3.6,5.3,-2.6,1.0,-2.6,64.9,5.968,100,16.67,"rain,snow",0.0,0.0,31.3,20.2,126.1,1015.8,81.6,14.7,70.9,6.3,4,,2018-03-06T06:33:06,2018-03-06T18:06:09,0.65,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-07,10.4,1.1,4.8,10.4,-2.9,1.2,0.9,78.0,8.238,100,25.0,"rain,snow",2.2,0.0,42.9,28.9,345.4,1007.4,89.6,12.5,86.8,7.6,4,,2018-03-07T06:31:35,2018-03-07T18:07:11,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-08,6.7,1.1,3.6,3.9,-2.8,-0.3,-7.8,44.0,0.0,0,0.0,,0.0,0.1,48.8,29.4,290.1,1011.0,39.8,16.0,141.6,12.3,6,,2018-03-08T06:30:05,2018-03-08T18:08:12,0.72,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-09,7.7,0.8,3.5,4.2,-4.2,-0.6,-8.9,40.2,0.0,0,0.0,,0.0,0.0,46.6,31.3,295.7,1013.4,50.9,16.0,202.7,17.5,8,,2018-03-09T06:28:34,2018-03-09T18:09:13,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-10,8.7,-0.4,4.5,6.2,-3.9,2.0,-6.4,45.8,0.0,0,0.0,,0.0,0.0,33.8,21.8,246.2,1017.3,42.9,16.0,196.1,17.0,7,,2018-03-10T06:27:02,2018-03-10T18:10:14,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-11,10.5,-0.4,5.0,10.5,-3.9,2.8,-6.2,45.2,0.0,0,0.0,,0.0,0.0,20.2,17.0,29.0,1019.6,65.3,15.9,198.6,16.5,7,,2018-03-11T07:25:30,2018-03-11T19:11:14,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-12,7.7,1.3,3.6,3.9,-3.2,-0.3,-3.0,63.0,0.29,100,8.33,rain,0.0,0.1,37.1,32.1,19.1,1013.0,91.3,15.8,75.1,6.3,3,,2018-03-12T07:23:58,2018-03-12T19:12:15,0.84,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-13,7.8,0.6,3.8,4.3,-6.2,-1.0,-6.6,50.0,0.0,0,0.0,rain,0.1,0.7,56.9,41.4,312.1,1010.4,52.9,16.0,195.3,16.9,8,,2018-03-13T07:22:25,2018-03-13T19:13:15,0.87,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-14,6.0,-0.1,2.8,0.8,-4.6,-2.2,-9.0,42.4,0.0,0,0.0,,0.0,0.0,62.6,40.2,290.6,1010.1,56.9,16.0,176.3,15.2,7,,2018-03-14T07:20:52,2018-03-14T19:14:15,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-15,12.1,-0.7,5.4,12.1,-4.7,2.7,-7.7,39.3,0.0,0,0.0,,0.0,0.0,54.8,36.4,272.5,1007.0,45.3,16.0,137.8,11.9,6,,2018-03-15T07:19:19,2018-03-15T19:15:15,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-16,8.2,1.7,4.4,4.1,-4.5,0.6,-8.8,39.3,0.0,0,0.0,,0.0,0.0,64.0,39.6,315.9,1013.0,24.3,15.6,219.2,19.0,8,,2018-03-16T07:17:46,2018-03-16T19:16:14,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-17,7.1,0.7,4.0,5.6,-1.6,2.2,-5.8,49.9,0.0,0,0.0,,0.0,0.0,40.0,18.3,258.2,1014.3,70.0,16.0,63.4,5.5,3,,2018-03-17T07:16:12,2018-03-17T19:17:13,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-18,14.3,1.1,7.4,14.3,-2.3,5.7,-5.7,42.5,0.0,0,0.0,,0.0,0.0,29.9,18.0,322.8,1014.0,17.8,16.0,214.8,18.5,8,,2018-03-18T07:14:38,2018-03-18T19:18:13,0.04,Clear,Clear conditions throughout the day.,clear-day,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,AS365,72033493764,74594013705"
"Washington,DC,USA",2018-03-19,13.2,1.8,7.9,13.2,-0.9,7.1,-1.5,53.5,0.0,0,0.0,,0.0,0.0,28.4,19.5,120.4,1012.5,84.9,16.0,124.3,10.9,5,,2018-03-19T07:13:04,2018-03-19T19:19:12,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,D6279,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-20,7.1,-0.1,2.7,3.6,-5.5,-2.2,0.0,83.2,22.115,100,66.67,"rain,snow",0.2,0.0,55.2,42.9,39.0,1009.1,99.5,10.1,26.6,2.2,1,,2018-03-20T07:11:30,2018-03-20T19:20:10,0.11,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-21,1.7,-0.1,0.9,-3.2,-5.3,-4.2,-0.7,89.1,12.962,100,70.83,"rain,snow",2.5,0.3,50.0,27.1,354.5,1005.6,100.0,7.5,31.6,2.8,2,,2018-03-21T07:09:55,2018-03-21T19:21:09,0.15,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"C8838,KDCA,72405013743,72403793728,KGAI,KADW,KDAA,72033493764,74594013705"
"Washington,DC,USA",2018-03-22,8.6,1.6,4.5,4.6,-4.0,0.0,-4.5,54.5,0.04,100,12.5,"rain,snow",0.5,0.9,53.1,33.5,317.2,1015.0,80.5,15.9,208.9,17.9,8,,2018-03-22T07:08:21,2018-03-22T19:22:08,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-23,9.9,1.6,5.6,6.7,-3.0,1.3,-7.6,39.0,0.0,0,0.0,,0.0,1.5,51.2,37.5,322.5,1020.6,27.6,16.0,222.0,19.2,8,,2018-03-23T07:06:47,2018-03-23T19:23:06,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
"Washington,DC,USA",2018-03-24,10.5,1.0,5.8,10.5,-2.4,3.3,-6.5,42.2,0.0,0,0.0,,0.0,0.6,33.5,25.3,331.1,1022.0,50.3,16.0,210.5,18.2,8,,2018-03-24T07:05:12,2018-03-24T19:24:04,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C8838,KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
